Module	SS	Quartile	type	variable	value
M116	Nunivers	Q2	terms	rep_inc	0.0
M116	Nunivers	Q2	genes	rep_inc	0.0
M116	Nunivers	Q3	terms	rep_inc	0.0
M116	Nunivers	Q3	genes	rep_inc	0.0
M116	AIC	Q0	terms	rep	0.0
M116	AIC	Q0	genes	rep	0.0
M116	AIC	Q1	terms	rep_inc	0.0
M116	AIC	Q1	genes	rep_inc	0.0
M116	AIC	Q2	terms	rep_inc	0.0
M116	AIC	Q2	genes	rep_inc	0.0
M116	AIC	Q3	terms	rep_inc	0.0
M116	AIC	Q3	genes	rep_inc	0.0
M116	DAVID	Q0	terms	rep	0.0
M116	DAVID	Q0	genes	rep	0.0
M116	DAVID	Q1	terms	rep_inc	0.0
M116	DAVID	Q1	genes	rep_inc	0.0
M116	DAVID	Q2	terms	rep_inc	0.0
M116	DAVID	Q2	genes	rep_inc	0.0
M116	DAVID	Q3	terms	rep_inc	0.0
M116	DAVID	Q3	genes	rep_inc	0.0
M115	DF	Q0	terms	rep	38.18181818181818
M115	DF	Q0	genes	rep	100.0
M115	DF	Q1	terms	rep_inc	32.72727272727273
M115	DF	Q1	genes	rep_inc	100.0
M115	DF	Q2	terms	rep_inc	19.09090909090909
M115	DF	Q2	genes	rep_inc	90.9090909090909
M115	DF	Q3	terms	rep_inc	6.363636363636363
M115	DF	Q3	genes	rep_inc	90.9090909090909
M115	Ganesan	Q0	terms	rep	66.66666666666667
M115	Ganesan	Q0	genes	rep	100.0
M115	Ganesan	Q1	terms	rep_inc	13.333333333333334
M115	Ganesan	Q1	genes	rep_inc	45.45454545454545
M115	Ganesan	Q2	terms	rep_inc	13.333333333333334
M115	Ganesan	Q2	genes	rep_inc	45.45454545454545
M115	Ganesan	Q3	terms	rep_inc	6.666666666666667
M115	Ganesan	Q3	genes	rep_inc	27.272727272727273
M115	LC	Q0	terms	rep	64.28571428571429
M115	LC	Q0	genes	rep	100.0
M115	LC	Q1	terms	rep_inc	14.285714285714286
M115	LC	Q1	genes	rep_inc	45.45454545454545
M115	LC	Q2	terms	rep_inc	14.285714285714286
M115	LC	Q2	genes	rep_inc	45.45454545454545
M115	LC	Q3	terms	rep_inc	7.142857142857143
M115	LC	Q3	genes	rep_inc	27.272727272727273
M115	PS	Q0	terms	rep	52.17391304347826
M115	PS	Q0	genes	rep	100.0
M115	PS	Q1	terms	rep_inc	8.695652173913043
M115	PS	Q1	genes	rep_inc	45.45454545454545
M115	PS	Q2	terms	rep_inc	8.695652173913043
M115	PS	Q2	genes	rep_inc	45.45454545454545
M115	PS	Q3	terms	rep_inc	4.3478260869565215
M115	PS	Q3	genes	rep_inc	27.272727272727273
M115	Zhou	Q0	terms	rep	50.0
M115	Zhou	Q0	genes	rep	100.0
M115	Zhou	Q1	terms	rep_inc	0.0
M115	Zhou	Q1	genes	rep_inc	0.0
M115	Zhou	Q2	terms	rep_inc	0.0
M115	Zhou	Q2	genes	rep_inc	0.0
M115	Zhou	Q3	terms	rep_inc	0.0
M115	Zhou	Q3	genes	rep_inc	0.0
M115	Resnik	Q0	terms	rep	35.294117647058826
M115	Resnik	Q0	genes	rep	100.0
M115	Resnik	Q1	terms	rep_inc	21.568627450980394
M115	Resnik	Q1	genes	rep_inc	100.0
M115	Resnik	Q2	terms	rep_inc	7.8431372549019605
M115	Resnik	Q2	genes	rep_inc	81.81818181818181
M115	Resnik	Q3	terms	rep_inc	2.9411764705882355
M115	Resnik	Q3	genes	rep_inc	63.63636363636363
M115	Lin	Q0	terms	rep	25.984251968503937
M115	Lin	Q0	genes	rep	100.0
M115	Lin	Q1	terms	rep_inc	18.11023622047244
M115	Lin	Q1	genes	rep_inc	100.0
M115	Lin	Q2	terms	rep_inc	8.661417322834646
M115	Lin	Q2	genes	rep_inc	90.9090909090909
M115	Lin	Q3	terms	rep_inc	3.1496062992125986
M115	Lin	Q3	genes	rep_inc	81.81818181818181
M115	Nunivers	Q0	terms	rep	35.922330097087375
M115	Nunivers	Q0	genes	rep	100.0
M115	Nunivers	Q1	terms	rep_inc	33.980582524271846
M115	Nunivers	Q1	genes	rep_inc	100.0
M115	Nunivers	Q2	terms	rep_inc	19.41747572815534
M115	Nunivers	Q2	genes	rep_inc	90.9090909090909
M115	Nunivers	Q3	terms	rep_inc	7.766990291262136
M115	Nunivers	Q3	genes	rep_inc	90.9090909090909
M115	AIC	Q0	terms	rep	37.27272727272727
M115	AIC	Q0	genes	rep	100.0
M115	AIC	Q1	terms	rep_inc	31.818181818181817
M115	AIC	Q1	genes	rep_inc	100.0
M115	AIC	Q2	terms	rep_inc	18.181818181818183
M115	AIC	Q2	genes	rep_inc	90.9090909090909
M115	AIC	Q3	terms	rep_inc	6.363636363636363
M115	AIC	Q3	genes	rep_inc	90.9090909090909
M115	DAVID	Q0	terms	rep	32.075471698113205
M115	DAVID	Q0	genes	rep	100.0
M115	DAVID	Q1	terms	rep_inc	30.18867924528302
M115	DAVID	Q1	genes	rep_inc	100.0
M115	DAVID	Q2	terms	rep_inc	22.641509433962263
M115	DAVID	Q2	genes	rep_inc	90.9090909090909
M115	DAVID	Q3	terms	rep_inc	13.20754716981132
M115	DAVID	Q3	genes	rep_inc	81.81818181818181
M113	DF	Q0	terms	rep	5.128205128205129
M113	DF	Q0	genes	rep	44.44444444444444
M113	DF	Q1	terms	rep_inc	2.5641025641025643
M113	DF	Q1	genes	rep_inc	44.44444444444444
M113	DF	Q2	terms	rep_inc	0.0
M113	DF	Q2	genes	rep_inc	0.0
M113	DF	Q3	terms	rep_inc	0.0
M113	DF	Q3	genes	rep_inc	0.0
M113	Ganesan	Q0	terms	rep	2.4390243902439024
M113	Ganesan	Q0	genes	rep	44.44444444444444
M113	Ganesan	Q1	terms	rep_inc	2.4390243902439024
M113	Ganesan	Q1	genes	rep_inc	44.44444444444444
M113	Ganesan	Q2	terms	rep_inc	0.0
M113	Ganesan	Q2	genes	rep_inc	0.0
M113	Ganesan	Q3	terms	rep_inc	0.0
M113	Ganesan	Q3	genes	rep_inc	0.0
M113	LC	Q0	terms	rep	57.142857142857146
M113	LC	Q0	genes	rep	100.0
M113	LC	Q1	terms	rep_inc	0.0
M113	LC	Q1	genes	rep_inc	0.0
M113	LC	Q2	terms	rep_inc	0.0
M113	LC	Q2	genes	rep_inc	0.0
M113	LC	Q3	terms	rep_inc	0.0
M113	LC	Q3	genes	rep_inc	0.0
M113	PS	Q0	terms	rep	57.142857142857146
M113	PS	Q0	genes	rep	100.0
M113	PS	Q1	terms	rep_inc	0.0
M113	PS	Q1	genes	rep_inc	0.0
M113	PS	Q2	terms	rep_inc	0.0
M113	PS	Q2	genes	rep_inc	0.0
M113	PS	Q3	terms	rep_inc	0.0
M113	PS	Q3	genes	rep_inc	0.0
M113	Zhou	Q0	terms	rep	55.55555555555556
M113	Zhou	Q0	genes	rep	100.0
M113	Zhou	Q1	terms	rep_inc	0.0
M113	Zhou	Q1	genes	rep_inc	0.0
M113	Zhou	Q2	terms	rep_inc	0.0
M113	Zhou	Q2	genes	rep_inc	0.0
M113	Zhou	Q3	terms	rep_inc	0.0
M113	Zhou	Q3	genes	rep_inc	0.0
M113	Resnik	Q0	terms	rep	63.63636363636363
M113	Resnik	Q0	genes	rep	100.0
M113	Resnik	Q1	terms	rep_inc	0.0
M113	Resnik	Q1	genes	rep_inc	0.0
M113	Resnik	Q2	terms	rep_inc	0.0
M113	Resnik	Q2	genes	rep_inc	0.0
M113	Resnik	Q3	terms	rep_inc	0.0
M113	Resnik	Q3	genes	rep_inc	0.0
M113	Lin	Q0	terms	rep	7.894736842105263
M113	Lin	Q0	genes	rep	100.0
M113	Lin	Q1	terms	rep_inc	2.6315789473684212
M113	Lin	Q1	genes	rep_inc	44.44444444444444
M113	Lin	Q2	terms	rep_inc	0.0
M113	Lin	Q2	genes	rep_inc	0.0
M113	Lin	Q3	terms	rep_inc	0.0
M113	Lin	Q3	genes	rep_inc	0.0
M113	Nunivers	Q0	terms	rep	11.428571428571429
M113	Nunivers	Q0	genes	rep	100.0
M113	Nunivers	Q1	terms	rep_inc	5.714285714285714
M113	Nunivers	Q1	genes	rep_inc	88.88888888888889
M113	Nunivers	Q2	terms	rep_inc	0.0
M113	Nunivers	Q2	genes	rep_inc	0.0
M113	Nunivers	Q3	terms	rep_inc	0.0
M113	Nunivers	Q3	genes	rep_inc	0.0
M113	AIC	Q0	terms	rep	5.128205128205129
M113	AIC	Q0	genes	rep	44.44444444444444
M113	AIC	Q1	terms	rep_inc	2.5641025641025643
M113	AIC	Q1	genes	rep_inc	44.44444444444444
M113	AIC	Q2	terms	rep_inc	0.0
M113	AIC	Q2	genes	rep_inc	0.0
M113	AIC	Q3	terms	rep_inc	0.0
M113	AIC	Q3	genes	rep_inc	0.0
M113	DAVID	Q0	terms	rep	0.0
M113	DAVID	Q0	genes	rep	0.0
M113	DAVID	Q1	terms	rep_inc	0.0
M113	DAVID	Q1	genes	rep_inc	0.0
M113	DAVID	Q2	terms	rep_inc	0.0
M113	DAVID	Q2	genes	rep_inc	0.0
M113	DAVID	Q3	terms	rep_inc	0.0
M113	DAVID	Q3	genes	rep_inc	0.0
M19	DF	Q0	terms	rep	25.333333333333332
M19	DF	Q0	genes	rep	100.0
M19	DF	Q1	terms	rep_inc	17.333333333333332
M19	DF	Q1	genes	rep_inc	93.75
M19	DF	Q2	terms	rep_inc	8.0
M19	DF	Q2	genes	rep_inc	68.75
M19	DF	Q3	terms	rep_inc	1.3333333333333333
M19	DF	Q3	genes	rep_inc	18.75
M19	Ganesan	Q0	terms	rep	38.46153846153846
M19	Ganesan	Q0	genes	rep	100.0
M19	Ganesan	Q1	terms	rep_inc	0.0
M19	Ganesan	Q1	genes	rep_inc	0.0
M19	Ganesan	Q2	terms	rep_inc	0.0
M19	Ganesan	Q2	genes	rep_inc	0.0
M19	Ganesan	Q3	terms	rep_inc	0.0
M19	Ganesan	Q3	genes	rep_inc	0.0
M19	LC	Q0	terms	rep	33.333333333333336
M19	LC	Q0	genes	rep	100.0
M19	LC	Q1	terms	rep_inc	0.0
M19	LC	Q1	genes	rep_inc	0.0
M19	LC	Q2	terms	rep_inc	0.0
M19	LC	Q2	genes	rep_inc	0.0
M19	LC	Q3	terms	rep_inc	0.0
M19	LC	Q3	genes	rep_inc	0.0
M19	PS	Q0	terms	rep	29.166666666666668
M19	PS	Q0	genes	rep	100.0
M19	PS	Q1	terms	rep_inc	4.166666666666667
M19	PS	Q1	genes	rep_inc	18.75
M19	PS	Q2	terms	rep_inc	0.0
M19	PS	Q2	genes	rep_inc	0.0
M19	PS	Q3	terms	rep_inc	0.0
M19	PS	Q3	genes	rep_inc	0.0
M19	Zhou	Q0	terms	rep	36.36363636363637
M19	Zhou	Q0	genes	rep	100.0
M19	Zhou	Q1	terms	rep_inc	0.0
M19	Zhou	Q1	genes	rep_inc	0.0
M19	Zhou	Q2	terms	rep_inc	0.0
M19	Zhou	Q2	genes	rep_inc	0.0
M19	Zhou	Q3	terms	rep_inc	0.0
M19	Zhou	Q3	genes	rep_inc	0.0
M19	Resnik	Q0	terms	rep	31.25
M19	Resnik	Q0	genes	rep	100.0
M19	Resnik	Q1	terms	rep_inc	14.583333333333334
M19	Resnik	Q1	genes	rep_inc	87.5
M19	Resnik	Q2	terms	rep_inc	2.0833333333333335
M19	Resnik	Q2	genes	rep_inc	43.75
M19	Resnik	Q3	terms	rep_inc	0.0
M19	Resnik	Q3	genes	rep_inc	0.0
M19	Lin	Q0	terms	rep	21.333333333333332
M19	Lin	Q0	genes	rep	100.0
M19	Lin	Q1	terms	rep_inc	13.333333333333334
M19	Lin	Q1	genes	rep_inc	93.75
M19	Lin	Q2	terms	rep_inc	6.666666666666667
M19	Lin	Q2	genes	rep_inc	62.5
M19	Lin	Q3	terms	rep_inc	0.0
M19	Lin	Q3	genes	rep_inc	0.0
M19	Nunivers	Q0	terms	rep	14.43298969072165
M19	Nunivers	Q0	genes	rep	93.75
M19	Nunivers	Q1	terms	rep_inc	10.309278350515465
M19	Nunivers	Q1	genes	rep_inc	75.0
M19	Nunivers	Q2	terms	rep_inc	7.216494845360825
M19	Nunivers	Q2	genes	rep_inc	62.5
M19	Nunivers	Q3	terms	rep_inc	1.0309278350515463
M19	Nunivers	Q3	genes	rep_inc	25.0
M19	AIC	Q0	terms	rep	31.818181818181817
M19	AIC	Q0	genes	rep	100.0
M19	AIC	Q1	terms	rep_inc	22.727272727272727
M19	AIC	Q1	genes	rep_inc	93.75
M19	AIC	Q2	terms	rep_inc	10.606060606060606
M19	AIC	Q2	genes	rep_inc	68.75
M19	AIC	Q3	terms	rep_inc	3.0303030303030303
M19	AIC	Q3	genes	rep_inc	37.5
M19	DAVID	Q0	terms	rep	52.63157894736842
M19	DAVID	Q0	genes	rep	75.0
M19	DAVID	Q1	terms	rep_inc	36.8421052631579
M19	DAVID	Q1	genes	rep_inc	62.5
M19	DAVID	Q2	terms	rep_inc	26.31578947368421
M19	DAVID	Q2	genes	rep_inc	56.25
M19	DAVID	Q3	terms	rep_inc	10.526315789473685
M19	DAVID	Q3	genes	rep_inc	37.5
M18	DF	Q0	terms	rep	18.181818181818183
M18	DF	Q0	genes	rep	100.0
M18	DF	Q1	terms	rep_inc	13.636363636363637
M18	DF	Q1	genes	rep_inc	90.9090909090909
M18	DF	Q2	terms	rep_inc	10.227272727272727
M18	DF	Q2	genes	rep_inc	90.9090909090909
M18	DF	Q3	terms	rep_inc	0.0
M18	DF	Q3	genes	rep_inc	0.0
M18	Ganesan	Q0	terms	rep	57.142857142857146
M18	Ganesan	Q0	genes	rep	100.0
M18	Ganesan	Q1	terms	rep_inc	0.0
M18	Ganesan	Q1	genes	rep_inc	0.0
M18	Ganesan	Q2	terms	rep_inc	0.0
M18	Ganesan	Q2	genes	rep_inc	0.0
M18	Ganesan	Q3	terms	rep_inc	0.0
M18	Ganesan	Q3	genes	rep_inc	0.0
M18	LC	Q0	terms	rep	71.42857142857143
M18	LC	Q0	genes	rep	100.0
M18	LC	Q1	terms	rep_inc	0.0
M18	LC	Q1	genes	rep_inc	0.0
M18	LC	Q2	terms	rep_inc	0.0
M18	LC	Q2	genes	rep_inc	0.0
M18	LC	Q3	terms	rep_inc	0.0
M18	LC	Q3	genes	rep_inc	0.0
M18	PS	Q0	terms	rep	18.9873417721519
M18	PS	Q0	genes	rep	90.9090909090909
M18	PS	Q1	terms	rep_inc	11.39240506329114
M18	PS	Q1	genes	rep_inc	90.9090909090909
M18	PS	Q2	terms	rep_inc	5.063291139240507
M18	PS	Q2	genes	rep_inc	72.72727272727273
M18	PS	Q3	terms	rep_inc	0.0
M18	PS	Q3	genes	rep_inc	0.0
M18	Zhou	Q0	terms	rep	60.0
M18	Zhou	Q0	genes	rep	100.0
M18	Zhou	Q1	terms	rep_inc	6.666666666666667
M18	Zhou	Q1	genes	rep_inc	45.45454545454545
M18	Zhou	Q2	terms	rep_inc	0.0
M18	Zhou	Q2	genes	rep_inc	0.0
M18	Zhou	Q3	terms	rep_inc	0.0
M18	Zhou	Q3	genes	rep_inc	0.0
M18	Resnik	Q0	terms	rep	25.714285714285715
M18	Resnik	Q0	genes	rep	90.9090909090909
M18	Resnik	Q1	terms	rep_inc	10.0
M18	Resnik	Q1	genes	rep_inc	81.81818181818181
M18	Resnik	Q2	terms	rep_inc	4.285714285714286
M18	Resnik	Q2	genes	rep_inc	63.63636363636363
M18	Resnik	Q3	terms	rep_inc	0.0
M18	Resnik	Q3	genes	rep_inc	0.0
M18	Lin	Q0	terms	rep	16.304347826086957
M18	Lin	Q0	genes	rep	90.9090909090909
M18	Lin	Q1	terms	rep_inc	7.608695652173913
M18	Lin	Q1	genes	rep_inc	81.81818181818181
M18	Lin	Q2	terms	rep_inc	2.1739130434782608
M18	Lin	Q2	genes	rep_inc	45.45454545454545
M18	Lin	Q3	terms	rep_inc	0.0
M18	Lin	Q3	genes	rep_inc	0.0
M18	Nunivers	Q0	terms	rep	27.941176470588236
M18	Nunivers	Q0	genes	rep	100.0
M18	Nunivers	Q1	terms	rep_inc	17.647058823529413
M18	Nunivers	Q1	genes	rep_inc	90.9090909090909
M18	Nunivers	Q2	terms	rep_inc	13.235294117647058
M18	Nunivers	Q2	genes	rep_inc	90.9090909090909
M18	Nunivers	Q3	terms	rep_inc	0.0
M18	Nunivers	Q3	genes	rep_inc	0.0
M18	AIC	Q0	terms	rep	25.333333333333332
M18	AIC	Q0	genes	rep	100.0
M18	AIC	Q1	terms	rep_inc	18.666666666666668
M18	AIC	Q1	genes	rep_inc	90.9090909090909
M18	AIC	Q2	terms	rep_inc	14.666666666666666
M18	AIC	Q2	genes	rep_inc	90.9090909090909
M18	AIC	Q3	terms	rep_inc	0.0
M18	AIC	Q3	genes	rep_inc	0.0
M18	DAVID	Q0	terms	rep	28.571428571428573
M18	DAVID	Q0	genes	rep	63.63636363636363
M18	DAVID	Q1	terms	rep_inc	21.428571428571427
M18	DAVID	Q1	genes	rep_inc	63.63636363636363
M18	DAVID	Q2	terms	rep_inc	7.142857142857143
M18	DAVID	Q2	genes	rep_inc	27.272727272727273
M18	DAVID	Q3	terms	rep_inc	7.142857142857143
M18	DAVID	Q3	genes	rep_inc	27.272727272727273
M110	DF	Q0	terms	rep	17.28395061728395
M110	DF	Q0	genes	rep	100.0
M110	DF	Q1	terms	rep_inc	12.345679012345679
M110	DF	Q1	genes	rep_inc	100.0
M110	DF	Q2	terms	rep_inc	3.7037037037037037
M110	DF	Q2	genes	rep_inc	60.0
M110	DF	Q3	terms	rep_inc	1.2345679012345678
M110	DF	Q3	genes	rep_inc	40.0
M110	Ganesan	Q0	terms	rep	20.253164556962027
M110	Ganesan	Q0	genes	rep	100.0
M110	Ganesan	Q1	terms	rep_inc	12.658227848101266
M110	Ganesan	Q1	genes	rep_inc	90.0
M110	Ganesan	Q2	terms	rep_inc	1.2658227848101267
M110	Ganesan	Q2	genes	rep_inc	50.0
M110	Ganesan	Q3	terms	rep_inc	0.0
M110	Ganesan	Q3	genes	rep_inc	0.0
M110	LC	Q0	terms	rep	46.666666666666664
M110	LC	Q0	genes	rep	100.0
M110	LC	Q1	terms	rep_inc	0.0
M110	LC	Q1	genes	rep_inc	0.0
M110	LC	Q2	terms	rep_inc	0.0
M110	LC	Q2	genes	rep_inc	0.0
M110	LC	Q3	terms	rep_inc	0.0
M110	LC	Q3	genes	rep_inc	0.0
M110	PS	Q0	terms	rep	22.22222222222222
M110	PS	Q0	genes	rep	100.0
M110	PS	Q1	terms	rep_inc	13.580246913580247
M110	PS	Q1	genes	rep_inc	100.0
M110	PS	Q2	terms	rep_inc	0.0
M110	PS	Q2	genes	rep_inc	0.0
M110	PS	Q3	terms	rep_inc	0.0
M110	PS	Q3	genes	rep_inc	0.0
M110	Zhou	Q0	terms	rep	55.55555555555556
M110	Zhou	Q0	genes	rep	100.0
M110	Zhou	Q1	terms	rep_inc	0.0
M110	Zhou	Q1	genes	rep_inc	0.0
M110	Zhou	Q2	terms	rep_inc	0.0
M110	Zhou	Q2	genes	rep_inc	0.0
M110	Zhou	Q3	terms	rep_inc	0.0
M110	Zhou	Q3	genes	rep_inc	0.0
M110	Resnik	Q0	terms	rep	25.396825396825395
M110	Resnik	Q0	genes	rep	100.0
M110	Resnik	Q1	terms	rep_inc	11.11111111111111
M110	Resnik	Q1	genes	rep_inc	90.0
M110	Resnik	Q2	terms	rep_inc	1.5873015873015872
M110	Resnik	Q2	genes	rep_inc	30.0
M110	Resnik	Q3	terms	rep_inc	0.0
M110	Resnik	Q3	genes	rep_inc	0.0
M110	Lin	Q0	terms	rep	33.898305084745765
M110	Lin	Q0	genes	rep	100.0
M110	Lin	Q1	terms	rep_inc	15.254237288135593
M110	Lin	Q1	genes	rep_inc	90.0
M110	Lin	Q2	terms	rep_inc	0.0
M110	Lin	Q2	genes	rep_inc	0.0
M110	Lin	Q3	terms	rep_inc	0.0
M110	Lin	Q3	genes	rep_inc	0.0
M110	Nunivers	Q0	terms	rep	19.51219512195122
M110	Nunivers	Q0	genes	rep	100.0
M110	Nunivers	Q1	terms	rep_inc	14.634146341463415
M110	Nunivers	Q1	genes	rep_inc	100.0
M110	Nunivers	Q2	terms	rep_inc	4.878048780487805
M110	Nunivers	Q2	genes	rep_inc	60.0
M110	Nunivers	Q3	terms	rep_inc	2.4390243902439024
M110	Nunivers	Q3	genes	rep_inc	40.0
M110	AIC	Q0	terms	rep	35.18518518518518
M110	AIC	Q0	genes	rep	100.0
M110	AIC	Q1	terms	rep_inc	22.22222222222222
M110	AIC	Q1	genes	rep_inc	100.0
M110	AIC	Q2	terms	rep_inc	5.555555555555555
M110	AIC	Q2	genes	rep_inc	60.0
M110	AIC	Q3	terms	rep_inc	1.8518518518518519
M110	AIC	Q3	genes	rep_inc	40.0
M110	DAVID	Q0	terms	rep	19.23076923076923
M110	DAVID	Q0	genes	rep	80.0
M110	DAVID	Q1	terms	rep_inc	15.384615384615385
M110	DAVID	Q1	genes	rep_inc	80.0
M110	DAVID	Q2	terms	rep_inc	3.8461538461538463
M110	DAVID	Q2	genes	rep_inc	40.0
M110	DAVID	Q3	terms	rep_inc	0.0
M110	DAVID	Q3	genes	rep_inc	0.0
M114.1	DF	Q0	terms	rep	17.24137931034483
M114.1	DF	Q0	genes	rep	80.0
M114.1	DF	Q1	terms	rep_inc	13.793103448275861
M114.1	DF	Q1	genes	rep_inc	60.0
M114.1	DF	Q2	terms	rep_inc	6.896551724137931
M114.1	DF	Q2	genes	rep_inc	30.0
M114.1	DF	Q3	terms	rep_inc	3.4482758620689653
M114.1	DF	Q3	genes	rep_inc	30.0
M114.1	Ganesan	Q0	terms	rep	36.36363636363637
M114.1	Ganesan	Q0	genes	rep	100.0
M114.1	Ganesan	Q1	terms	rep_inc	0.0
M114.1	Ganesan	Q1	genes	rep_inc	0.0
M114.1	Ganesan	Q2	terms	rep_inc	0.0
M114.1	Ganesan	Q2	genes	rep_inc	0.0
M114.1	Ganesan	Q3	terms	rep_inc	0.0
M114.1	Ganesan	Q3	genes	rep_inc	0.0
M114.1	LC	Q0	terms	rep	57.142857142857146
M114.1	LC	Q0	genes	rep	100.0
M114.1	LC	Q1	terms	rep_inc	0.0
M114.1	LC	Q1	genes	rep_inc	0.0
M114.1	LC	Q2	terms	rep_inc	0.0
M114.1	LC	Q2	genes	rep_inc	0.0
M114.1	LC	Q3	terms	rep_inc	0.0
M114.1	LC	Q3	genes	rep_inc	0.0
M114.1	PS	Q0	terms	rep	36.36363636363637
M114.1	PS	Q0	genes	rep	100.0
M114.1	PS	Q1	terms	rep_inc	0.0
M114.1	PS	Q1	genes	rep_inc	0.0
M114.1	PS	Q2	terms	rep_inc	0.0
M114.1	PS	Q2	genes	rep_inc	0.0
M114.1	PS	Q3	terms	rep_inc	0.0
M114.1	PS	Q3	genes	rep_inc	0.0
M114.1	Zhou	Q0	terms	rep	50.0
M114.1	Zhou	Q0	genes	rep	100.0
M114.1	Zhou	Q1	terms	rep_inc	0.0
M114.1	Zhou	Q1	genes	rep_inc	0.0
M114.1	Zhou	Q2	terms	rep_inc	0.0
M114.1	Zhou	Q2	genes	rep_inc	0.0
M114.1	Zhou	Q3	terms	rep_inc	0.0
M114.1	Zhou	Q3	genes	rep_inc	0.0
M114.1	Resnik	Q0	terms	rep	46.666666666666664
M114.1	Resnik	Q0	genes	rep	100.0
M114.1	Resnik	Q1	terms	rep_inc	0.0
M114.1	Resnik	Q1	genes	rep_inc	0.0
M114.1	Resnik	Q2	terms	rep_inc	0.0
M114.1	Resnik	Q2	genes	rep_inc	0.0
M114.1	Resnik	Q3	terms	rep_inc	0.0
M114.1	Resnik	Q3	genes	rep_inc	0.0
M114.1	Lin	Q0	terms	rep	63.63636363636363
M114.1	Lin	Q0	genes	rep	100.0
M114.1	Lin	Q1	terms	rep_inc	0.0
M114.1	Lin	Q1	genes	rep_inc	0.0
M114.1	Lin	Q2	terms	rep_inc	0.0
M114.1	Lin	Q2	genes	rep_inc	0.0
M114.1	Lin	Q3	terms	rep_inc	0.0
M114.1	Lin	Q3	genes	rep_inc	0.0
M114.1	Nunivers	Q0	terms	rep	13.953488372093023
M114.1	Nunivers	Q0	genes	rep	80.0
M114.1	Nunivers	Q1	terms	rep_inc	11.627906976744185
M114.1	Nunivers	Q1	genes	rep_inc	70.0
M114.1	Nunivers	Q2	terms	rep_inc	4.651162790697675
M114.1	Nunivers	Q2	genes	rep_inc	30.0
M114.1	Nunivers	Q3	terms	rep_inc	2.3255813953488373
M114.1	Nunivers	Q3	genes	rep_inc	30.0
M114.1	AIC	Q0	terms	rep	50.0
M114.1	AIC	Q0	genes	rep	100.0
M114.1	AIC	Q1	terms	rep_inc	0.0
M114.1	AIC	Q1	genes	rep_inc	0.0
M114.1	AIC	Q2	terms	rep_inc	0.0
M114.1	AIC	Q2	genes	rep_inc	0.0
M114.1	AIC	Q3	terms	rep_inc	0.0
M114.1	AIC	Q3	genes	rep_inc	0.0
M114.1	DAVID	Q0	terms	rep	33.333333333333336
M114.1	DAVID	Q0	genes	rep	30.0
M114.1	DAVID	Q1	terms	rep_inc	33.333333333333336
M114.1	DAVID	Q1	genes	rep_inc	30.0
M114.1	DAVID	Q2	terms	rep_inc	33.333333333333336
M114.1	DAVID	Q2	genes	rep_inc	30.0
M114.1	DAVID	Q3	terms	rep_inc	0.0
M114.1	DAVID	Q3	genes	rep_inc	0.0
M16	DF	Q0	terms	rep	36.3013698630137
M16	DF	Q0	genes	rep	90.2439024390244
M16	DF	Q1	terms	rep_inc	31.506849315068493
M16	DF	Q1	genes	rep_inc	87.8048780487805
M16	DF	Q2	terms	rep_inc	20.54794520547945
M16	DF	Q2	genes	rep_inc	82.92682926829268
M16	DF	Q3	terms	rep_inc	8.219178082191782
M16	DF	Q3	genes	rep_inc	46.34146341463415
M16	Ganesan	Q0	terms	rep	37.404580152671755
M16	Ganesan	Q0	genes	rep	95.1219512195122
M16	Ganesan	Q1	terms	rep_inc	30.53435114503817
M16	Ganesan	Q1	genes	rep_inc	92.6829268292683
M16	Ganesan	Q2	terms	rep_inc	9.923664122137405
M16	Ganesan	Q2	genes	rep_inc	75.60975609756098
M16	Ganesan	Q3	terms	rep_inc	3.816793893129771
M16	Ganesan	Q3	genes	rep_inc	34.146341463414636
M16	LC	Q0	terms	rep	39.285714285714285
M16	LC	Q0	genes	rep	100.0
M16	LC	Q1	terms	rep_inc	32.857142857142854
M16	LC	Q1	genes	rep_inc	70.73170731707317
M16	LC	Q2	terms	rep_inc	20.714285714285715
M16	LC	Q2	genes	rep_inc	56.09756097560975
M16	LC	Q3	terms	rep_inc	6.428571428571429
M16	LC	Q3	genes	rep_inc	36.58536585365854
M16	PS	Q0	terms	rep	38.46153846153846
M16	PS	Q0	genes	rep	100.0
M16	PS	Q1	terms	rep_inc	2.5641025641025643
M16	PS	Q1	genes	rep_inc	9.75609756097561
M16	PS	Q2	terms	rep_inc	2.5641025641025643
M16	PS	Q2	genes	rep_inc	9.75609756097561
M16	PS	Q3	terms	rep_inc	2.5641025641025643
M16	PS	Q3	genes	rep_inc	9.75609756097561
M16	Zhou	Q0	terms	rep	87.5
M16	Zhou	Q0	genes	rep	100.0
M16	Zhou	Q1	terms	rep_inc	12.5
M16	Zhou	Q1	genes	rep_inc	53.65853658536585
M16	Zhou	Q2	terms	rep_inc	6.25
M16	Zhou	Q2	genes	rep_inc	41.46341463414634
M16	Zhou	Q3	terms	rep_inc	0.0
M16	Zhou	Q3	genes	rep_inc	0.0
M16	Resnik	Q0	terms	rep	48.38709677419355
M16	Resnik	Q0	genes	rep	97.5609756097561
M16	Resnik	Q1	terms	rep_inc	39.516129032258064
M16	Resnik	Q1	genes	rep_inc	80.48780487804878
