Module	SS	Quartile	type	variable	value
M5.9	DAVID	Q1	genes	rep_inc	57.77777777777778
M5.9	DAVID	Q2	terms	rep_inc	42.857142857142854
M5.9	DAVID	Q2	genes	rep_inc	57.77777777777778
M5.9	DAVID	Q3	terms	rep_inc	33.333333333333336
M5.9	DAVID	Q3	genes	rep_inc	57.77777777777778
M7.18	DF	Q0	terms	rep	29.605263157894736
M7.18	DF	Q0	genes	rep	97.95918367346938
M7.18	DF	Q1	terms	rep_inc	25.657894736842106
M7.18	DF	Q1	genes	rep_inc	91.83673469387755
M7.18	DF	Q2	terms	rep_inc	11.842105263157896
M7.18	DF	Q2	genes	rep_inc	69.38775510204081
M7.18	DF	Q3	terms	rep_inc	3.9473684210526314
M7.18	DF	Q3	genes	rep_inc	38.775510204081634
M7.18	Ganesan	Q0	terms	rep	27.1523178807947
M7.18	Ganesan	Q0	genes	rep	91.83673469387755
M7.18	Ganesan	Q1	terms	rep_inc	20.52980132450331
M7.18	Ganesan	Q1	genes	rep_inc	89.79591836734694
M7.18	Ganesan	Q2	terms	rep_inc	4.635761589403973
M7.18	Ganesan	Q2	genes	rep_inc	65.3061224489796
M7.18	Ganesan	Q3	terms	rep_inc	1.3245033112582782
M7.18	Ganesan	Q3	genes	rep_inc	30.612244897959183
M7.18	LC	Q0	terms	rep	57.142857142857146
M7.18	LC	Q0	genes	rep	100.0
M7.18	LC	Q1	terms	rep_inc	0.0
M7.18	LC	Q1	genes	rep_inc	0.0
M7.18	LC	Q2	terms	rep_inc	0.0
M7.18	LC	Q2	genes	rep_inc	0.0
M7.18	LC	Q3	terms	rep_inc	0.0
M7.18	LC	Q3	genes	rep_inc	0.0
M7.18	PS	Q0	terms	rep	28.571428571428573
M7.18	PS	Q0	genes	rep	93.87755102040816
M7.18	PS	Q1	terms	rep_inc	22.981366459627328
M7.18	PS	Q1	genes	rep_inc	89.79591836734694
M7.18	PS	Q2	terms	rep_inc	8.074534161490684
M7.18	PS	Q2	genes	rep_inc	57.142857142857146
M7.18	PS	Q3	terms	rep_inc	0.6211180124223602
M7.18	PS	Q3	genes	rep_inc	30.612244897959183
M7.18	Zhou	Q0	terms	rep	37.5
M7.18	Zhou	Q0	genes	rep	100.0
M7.18	Zhou	Q1	terms	rep_inc	0.0
M7.18	Zhou	Q1	genes	rep_inc	0.0
M7.18	Zhou	Q2	terms	rep_inc	0.0
M7.18	Zhou	Q2	genes	rep_inc	0.0
M7.18	Zhou	Q3	terms	rep_inc	0.0
M7.18	Zhou	Q3	genes	rep_inc	0.0
M7.18	Resnik	Q0	terms	rep	37.5796178343949
M7.18	Resnik	Q0	genes	rep	97.95918367346938
M7.18	Resnik	Q1	terms	rep_inc	27.388535031847134
M7.18	Resnik	Q1	genes	rep_inc	93.87755102040816
M7.18	Resnik	Q2	terms	rep_inc	14.64968152866242
M7.18	Resnik	Q2	genes	rep_inc	67.34693877551021
M7.18	Resnik	Q3	terms	rep_inc	4.45859872611465
M7.18	Resnik	Q3	genes	rep_inc	30.612244897959183
M7.18	Lin	Q0	terms	rep	30.065359477124183
M7.18	Lin	Q0	genes	rep	93.87755102040816
M7.18	Lin	Q1	terms	rep_inc	20.915032679738562
M7.18	Lin	Q1	genes	rep_inc	89.79591836734694
M7.18	Lin	Q2	terms	rep_inc	7.189542483660131
M7.18	Lin	Q2	genes	rep_inc	65.3061224489796
M7.18	Lin	Q3	terms	rep_inc	0.6535947712418301
M7.18	Lin	Q3	genes	rep_inc	8.16326530612245
M7.18	Nunivers	Q0	terms	rep	26.162790697674417
M7.18	Nunivers	Q0	genes	rep	97.95918367346938
M7.18	Nunivers	Q1	terms	rep_inc	22.093023255813954
M7.18	Nunivers	Q1	genes	rep_inc	91.83673469387755
M7.18	Nunivers	Q2	terms	rep_inc	11.046511627906977
M7.18	Nunivers	Q2	genes	rep_inc	69.38775510204081
M7.18	Nunivers	Q3	terms	rep_inc	5.232558139534884
M7.18	Nunivers	Q3	genes	rep_inc	36.734693877551024
M7.18	AIC	Q0	terms	rep	38.21138211382114
M7.18	AIC	Q0	genes	rep	97.95918367346938
M7.18	AIC	Q1	terms	rep_inc	30.89430894308943
M7.18	AIC	Q1	genes	rep_inc	93.87755102040816
M7.18	AIC	Q2	terms	rep_inc	12.195121951219512
M7.18	AIC	Q2	genes	rep_inc	73.46938775510205
M7.18	AIC	Q3	terms	rep_inc	2.4390243902439024
M7.18	AIC	Q3	genes	rep_inc	36.734693877551024
M7.18	DAVID	Q0	terms	rep	40.0
M7.18	DAVID	Q0	genes	rep	26.53061224489796
M7.18	DAVID	Q1	terms	rep_inc	40.0
M7.18	DAVID	Q1	genes	rep_inc	26.53061224489796
M7.18	DAVID	Q2	terms	rep_inc	30.0
M7.18	DAVID	Q2	genes	rep_inc	22.448979591836736
M7.18	DAVID	Q3	terms	rep_inc	10.0
M7.18	DAVID	Q3	genes	rep_inc	6.122448979591836
M5.8	DF	Q0	terms	rep	25.0
M5.8	DF	Q0	genes	rep	96.25
M5.8	DF	Q1	terms	rep_inc	21.666666666666668
M5.8	DF	Q1	genes	rep_inc	96.25
M5.8	DF	Q2	terms	rep_inc	12.222222222222221
M5.8	DF	Q2	genes	rep_inc	83.75
M5.8	DF	Q3	terms	rep_inc	3.888888888888889
M5.8	DF	Q3	genes	rep_inc	45.0
M5.8	Ganesan	Q0	terms	rep	26.595744680851062
M5.8	Ganesan	Q0	genes	rep	95.0
M5.8	Ganesan	Q1	terms	rep_inc	22.872340425531913
M5.8	Ganesan	Q1	genes	rep_inc	93.75
M5.8	Ganesan	Q2	terms	rep_inc	12.23404255319149
M5.8	Ganesan	Q2	genes	rep_inc	81.25
M5.8	Ganesan	Q3	terms	rep_inc	4.25531914893617
M5.8	Ganesan	Q3	genes	rep_inc	45.0
M5.8	LC	Q0	terms	rep	50.0
M5.8	LC	Q0	genes	rep	100.0
M5.8	LC	Q1	terms	rep_inc	10.0
M5.8	LC	Q1	genes	rep_inc	8.75
M5.8	LC	Q2	terms	rep_inc	10.0
M5.8	LC	Q2	genes	rep_inc	8.75
M5.8	LC	Q3	terms	rep_inc	0.0
M5.8	LC	Q3	genes	rep_inc	0.0
M5.8	PS	Q0	terms	rep	23.076923076923077
M5.8	PS	Q0	genes	rep	100.0
M5.8	PS	Q1	terms	rep_inc	3.8461538461538463
M5.8	PS	Q1	genes	rep_inc	5.0
M5.8	PS	Q2	terms	rep_inc	0.0
M5.8	PS	Q2	genes	rep_inc	0.0
M5.8	PS	Q3	terms	rep_inc	0.0
M5.8	PS	Q3	genes	rep_inc	0.0
M5.8	Zhou	Q0	terms	rep	42.857142857142854
M5.8	Zhou	Q0	genes	rep	100.0
M5.8	Zhou	Q1	terms	rep_inc	0.0
M5.8	Zhou	Q1	genes	rep_inc	0.0
M5.8	Zhou	Q2	terms	rep_inc	0.0
M5.8	Zhou	Q2	genes	rep_inc	0.0
M5.8	Zhou	Q3	terms	rep_inc	0.0
M5.8	Zhou	Q3	genes	rep_inc	0.0
M5.8	Resnik	Q0	terms	rep	46.774193548387096
M5.8	Resnik	Q0	genes	rep	98.75
M5.8	Resnik	Q1	terms	rep_inc	32.25806451612903
M5.8	Resnik	Q1	genes	rep_inc	93.75
M5.8	Resnik	Q2	terms	rep_inc	19.35483870967742
M5.8	Resnik	Q2	genes	rep_inc	78.75
M5.8	Resnik	Q3	terms	rep_inc	6.451612903225806
M5.8	Resnik	Q3	genes	rep_inc	33.75
M5.8	Lin	Q0	terms	rep	26.666666666666668
M5.8	Lin	Q0	genes	rep	100.0
M5.8	Lin	Q1	terms	rep_inc	21.11111111111111
M5.8	Lin	Q1	genes	rep_inc	92.5
M5.8	Lin	Q2	terms	rep_inc	12.222222222222221
M5.8	Lin	Q2	genes	rep_inc	75.0
M5.8	Lin	Q3	terms	rep_inc	2.2222222222222223
M5.8	Lin	Q3	genes	rep_inc	31.25
M5.8	Nunivers	Q0	terms	rep	21.5
M5.8	Nunivers	Q0	genes	rep	98.75
M5.8	Nunivers	Q1	terms	rep_inc	19.5
M5.8	Nunivers	Q1	genes	rep_inc	96.25
M5.8	Nunivers	Q2	terms	rep_inc	12.0
M5.8	Nunivers	Q2	genes	rep_inc	83.75
M5.8	Nunivers	Q3	terms	rep_inc	5.5
M5.8	Nunivers	Q3	genes	rep_inc	60.0
M5.8	AIC	Q0	terms	rep	43.10344827586207
M5.8	AIC	Q0	genes	rep	98.75
M5.8	AIC	Q1	terms	rep_inc	34.48275862068966
M5.8	AIC	Q1	genes	rep_inc	96.25
M5.8	AIC	Q2	terms	rep_inc	17.24137931034483
M5.8	AIC	Q2	genes	rep_inc	90.0
M5.8	AIC	Q3	terms	rep_inc	4.310344827586207
M5.8	AIC	Q3	genes	rep_inc	51.25
M5.8	DAVID	Q0	terms	rep	25.925925925925927
M5.8	DAVID	Q0	genes	rep	45.0
M5.8	DAVID	Q1	terms	rep_inc	25.925925925925927
M5.8	DAVID	Q1	genes	rep_inc	45.0
M5.8	DAVID	Q2	terms	rep_inc	25.925925925925927
M5.8	DAVID	Q2	genes	rep_inc	45.0
M5.8	DAVID	Q3	terms	rep_inc	18.51851851851852
M5.8	DAVID	Q3	genes	rep_inc	37.5
M7.17	DF	Q0	terms	rep	43.97163120567376
M7.17	DF	Q0	genes	rep	100.0
M7.17	DF	Q1	terms	rep_inc	30.49645390070922
M7.17	DF	Q1	genes	rep_inc	100.0
M7.17	DF	Q2	terms	rep_inc	16.31205673758865
M7.17	DF	Q2	genes	rep_inc	82.8125
M7.17	DF	Q3	terms	rep_inc	3.5460992907801416
M7.17	DF	Q3	genes	rep_inc	43.75
M7.17	Ganesan	Q0	terms	rep	30.246913580246915
M7.17	Ganesan	Q0	genes	rep	98.4375
M7.17	Ganesan	Q1	terms	rep_inc	20.987654320987655
M7.17	Ganesan	Q1	genes	rep_inc	90.625
M7.17	Ganesan	Q2	terms	rep_inc	8.024691358024691
M7.17	Ganesan	Q2	genes	rep_inc	70.3125
M7.17	Ganesan	Q3	terms	rep_inc	3.0864197530864197
M7.17	Ganesan	Q3	genes	rep_inc	43.75
M7.17	LC	Q0	terms	rep	53.333333333333336
M7.17	LC	Q0	genes	rep	100.0
M7.17	LC	Q1	terms	rep_inc	6.666666666666667
M7.17	LC	Q1	genes	rep_inc	15.625
M7.17	LC	Q2	terms	rep_inc	0.0
M7.17	LC	Q2	genes	rep_inc	0.0
M7.17	LC	Q3	terms	rep_inc	0.0
M7.17	LC	Q3	genes	rep_inc	0.0
M7.17	PS	Q0	terms	rep	33.11258278145695
M7.17	PS	Q0	genes	rep	100.0
M7.17	PS	Q1	terms	rep_inc	21.85430463576159
M7.17	PS	Q1	genes	rep_inc	89.0625
M7.17	PS	Q2	terms	rep_inc	7.947019867549669
M7.17	PS	Q2	genes	rep_inc	71.875
M7.17	PS	Q3	terms	rep_inc	1.9867549668874172
M7.17	PS	Q3	genes	rep_inc	35.9375
M7.17	Zhou	Q0	terms	rep	53.84615384615385
M7.17	Zhou	Q0	genes	rep	100.0
M7.17	Zhou	Q1	terms	rep_inc	0.0
M7.17	Zhou	Q1	genes	rep_inc	0.0
M7.17	Zhou	Q2	terms	rep_inc	0.0
M7.17	Zhou	Q2	genes	rep_inc	0.0
M7.17	Zhou	Q3	terms	rep_inc	0.0
M7.17	Zhou	Q3	genes	rep_inc	0.0
M7.17	Resnik	Q0	terms	rep	40.19607843137255
M7.17	Resnik	Q0	genes	rep	100.0
M7.17	Resnik	Q1	terms	rep_inc	29.901960784313726
M7.17	Resnik	Q1	genes	rep_inc	98.4375
M7.17	Resnik	Q2	terms	rep_inc	12.745098039215685
M7.17	Resnik	Q2	genes	rep_inc	76.5625
M7.17	Resnik	Q3	terms	rep_inc	3.9215686274509802
M7.17	Resnik	Q3	genes	rep_inc	39.0625
M7.17	Lin	Q0	terms	rep	33.333333333333336
M7.17	Lin	Q0	genes	rep	100.0
M7.17	Lin	Q1	terms	rep_inc	20.76502732240437
M7.17	Lin	Q1	genes	rep_inc	90.625
M7.17	Lin	Q2	terms	rep_inc	4.918032786885246
M7.17	Lin	Q2	genes	rep_inc	54.6875
M7.17	Lin	Q3	terms	rep_inc	1.092896174863388
M7.17	Lin	Q3	genes	rep_inc	31.25
M7.17	Nunivers	Q0	terms	rep	28.19148936170213
M7.17	Nunivers	Q0	genes	rep	100.0
M7.17	Nunivers	Q1	terms	rep_inc	25.53191489361702
M7.17	Nunivers	Q1	genes	rep_inc	93.75
M7.17	Nunivers	Q2	terms	rep_inc	14.361702127659575
M7.17	Nunivers	Q2	genes	rep_inc	82.8125
M7.17	Nunivers	Q3	terms	rep_inc	5.851063829787234
M7.17	Nunivers	Q3	genes	rep_inc	54.6875
M7.17	AIC	Q0	terms	rep	42.10526315789474
M7.17	AIC	Q0	genes	rep	100.0
M7.17	AIC	Q1	terms	rep_inc	29.32330827067669
M7.17	AIC	Q1	genes	rep_inc	100.0
M7.17	AIC	Q2	terms	rep_inc	15.789473684210526
M7.17	AIC	Q2	genes	rep_inc	84.375
M7.17	AIC	Q3	terms	rep_inc	3.7593984962406015
M7.17	AIC	Q3	genes	rep_inc	50.0
M7.17	DAVID	Q0	terms	rep	28.571428571428573
M7.17	DAVID	Q0	genes	rep	43.75
M7.17	DAVID	Q1	terms	rep_inc	28.571428571428573
M7.17	DAVID	Q1	genes	rep_inc	43.75
M7.17	DAVID	Q2	terms	rep_inc	28.571428571428573
M7.17	DAVID	Q2	genes	rep_inc	43.75
M7.17	DAVID	Q3	terms	rep_inc	14.285714285714286
M7.17	DAVID	Q3	genes	rep_inc	37.5
M5.7	DF	Q0	terms	rep	47.111111111111114
M5.7	DF	Q0	genes	rep	100.0
M5.7	DF	Q1	terms	rep_inc	35.55555555555556
M5.7	DF	Q1	genes	rep_inc	97.0873786407767
M5.7	DF	Q2	terms	rep_inc	17.77777777777778
M5.7	DF	Q2	genes	rep_inc	90.29126213592232
M5.7	DF	Q3	terms	rep_inc	4.888888888888889
M5.7	DF	Q3	genes	rep_inc	46.601941747572816
M5.7	Ganesan	Q0	terms	rep	33.663366336633665
M5.7	Ganesan	Q0	genes	rep	98.05825242718447
M5.7	Ganesan	Q1	terms	rep_inc	27.062706270627064
M5.7	Ganesan	Q1	genes	rep_inc	97.0873786407767
M5.7	Ganesan	Q2	terms	rep_inc	9.900990099009901
M5.7	Ganesan	Q2	genes	rep_inc	83.49514563106796
M5.7	Ganesan	Q3	terms	rep_inc	1.9801980198019802
M5.7	Ganesan	Q3	genes	rep_inc	34.95145631067961
M5.7	LC	Q0	terms	rep	58.13953488372093
M5.7	LC	Q0	genes	rep	100.0
M5.7	LC	Q1	terms	rep_inc	0.0
M5.7	LC	Q1	genes	rep_inc	0.0
M5.7	LC	Q2	terms	rep_inc	0.0
M5.7	LC	Q2	genes	rep_inc	0.0
M5.7	LC	Q3	terms	rep_inc	0.0
M5.7	LC	Q3	genes	rep_inc	0.0
M5.7	PS	Q0	terms	rep	29.63917525773196
M5.7	PS	Q0	genes	rep	98.05825242718447
M5.7	PS	Q1	terms	rep_inc	25.0
M5.7	PS	Q1	genes	rep_inc	96.11650485436893
M5.7	PS	Q2	terms	rep_inc	11.855670103092784
M5.7	PS	Q2	genes	rep_inc	90.29126213592232
M5.7	PS	Q3	terms	rep_inc	3.865979381443299
M5.7	PS	Q3	genes	rep_inc	50.48543689320388
M5.7	Zhou	Q0	terms	rep	58.69565217391305
M5.7	Zhou	Q0	genes	rep	100.0
M5.7	Zhou	Q1	terms	rep_inc	0.0
M5.7	Zhou	Q1	genes	rep_inc	0.0
M5.7	Zhou	Q2	terms	rep_inc	0.0
M5.7	Zhou	Q2	genes	rep_inc	0.0
M5.7	Zhou	Q3	terms	rep_inc	0.0
M5.7	Zhou	Q3	genes	rep_inc	0.0
M5.7	Resnik	Q0	terms	rep	54.356846473029044
M5.7	Resnik	Q0	genes	rep	100.0
M5.7	Resnik	Q1	terms	rep_inc	37.75933609958506
M5.7	Resnik	Q1	genes	rep_inc	99.02912621359224
M5.7	Resnik	Q2	terms	rep_inc	15.352697095435685
M5.7	Resnik	Q2	genes	rep_inc	75.72815533980582
M5.7	Resnik	Q3	terms	rep_inc	4.979253112033195
M5.7	Resnik	Q3	genes	rep_inc	31.067961165048544
M5.7	Lin	Q0	terms	rep	28.763440860215052
M5.7	Lin	Q0	genes	rep	95.14563106796116
M5.7	Lin	Q1	terms	rep_inc	22.311827956989248
M5.7	Lin	Q1	genes	rep_inc	94.1747572815534
M5.7	Lin	Q2	terms	rep_inc	9.13978494623656
M5.7	Lin	Q2	genes	rep_inc	71.84466019417475
M5.7	Lin	Q3	terms	rep_inc	2.6881720430107525
M5.7	Lin	Q3	genes	rep_inc	39.80582524271845
M5.7	Nunivers	Q0	terms	rep	31.77570093457944
M5.7	Nunivers	Q0	genes	rep	100.0
M5.7	Nunivers	Q1	terms	rep_inc	29.28348909657321
M5.7	Nunivers	Q1	genes	rep_inc	98.05825242718447
M5.7	Nunivers	Q2	terms	rep_inc	17.133956386292834
M5.7	Nunivers	Q2	genes	rep_inc	92.23300970873787
M5.7	Nunivers	Q3	terms	rep_inc	6.542056074766355
M5.7	Nunivers	Q3	genes	rep_inc	56.310679611650485
M5.7	AIC	Q0	terms	rep	45.13274336283186
M5.7	AIC	Q0	genes	rep	100.0
M5.7	AIC	Q1	terms	rep_inc	36.72566371681416
M5.7	AIC	Q1	genes	rep_inc	96.11650485436893
M5.7	AIC	Q2	terms	rep_inc	18.58407079646018
M5.7	AIC	Q2	genes	rep_inc	89.32038834951456
M5.7	AIC	Q3	terms	rep_inc	4.867256637168142
M5.7	AIC	Q3	genes	rep_inc	46.601941747572816
M5.7	DAVID	Q0	terms	rep	59.375
M5.7	DAVID	Q0	genes	rep	67.96116504854369
M5.7	DAVID	Q1	terms	rep_inc	46.875
M5.7	DAVID	Q1	genes	rep_inc	54.36893203883495
M5.7	DAVID	Q2	terms	rep_inc	34.375
M5.7	DAVID	Q2	genes	rep_inc	44.66019417475728
M5.7	DAVID	Q3	terms	rep_inc	25.0
M5.7	DAVID	Q3	genes	rep_inc	29.12621359223301
M7.16	DF	Q0	terms	rep	38.4
M7.16	DF	Q0	genes	rep	97.82608695652173
M7.16	DF	Q1	terms	rep_inc	29.6
M7.16	DF	Q1	genes	rep_inc	97.82608695652173
M7.16	DF	Q2	terms	rep_inc	12.8
M7.16	DF	Q2	genes	rep_inc	76.08695652173913
M7.16	DF	Q3	terms	rep_inc	4.8
M7.16	DF	Q3	genes	rep_inc	45.65217391304348
M7.16	Ganesan	Q0	terms	rep	28.571428571428573
M7.16	Ganesan	Q0	genes	rep	97.82608695652173
M7.16	Ganesan	Q1	terms	rep_inc	22.727272727272727
M7.16	Ganesan	Q1	genes	rep_inc	95.65217391304348
M7.16	Ganesan	Q2	terms	rep_inc	7.142857142857143
M7.16	Ganesan	Q2	genes	rep_inc	71.73913043478261
M7.16	Ganesan	Q3	terms	rep_inc	1.948051948051948
M7.16	Ganesan	Q3	genes	rep_inc	36.95652173913044
M7.16	LC	Q0	terms	rep	66.66666666666667
M7.16	LC	Q0	genes	rep	100.0
M7.16	LC	Q1	terms	rep_inc	13.333333333333334
M7.16	LC	Q1	genes	rep_inc	15.217391304347826
M7.16	LC	Q2	terms	rep_inc	6.666666666666667
M7.16	LC	Q2	genes	rep_inc	8.695652173913043
M7.16	LC	Q3	terms	rep_inc	6.666666666666667
M7.16	LC	Q3	genes	rep_inc	8.695652173913043
M7.16	PS	Q0	terms	rep	29.518072289156628
M7.16	PS	Q0	genes	rep	100.0
M7.16	PS	Q1	terms	rep_inc	22.289156626506024
M7.16	PS	Q1	genes	rep_inc	97.82608695652173
M7.16	PS	Q2	terms	rep_inc	6.626506024096385
M7.16	PS	Q2	genes	rep_inc	63.04347826086956
M7.16	PS	Q3	terms	rep_inc	0.0
M7.16	PS	Q3	genes	rep_inc	0.0
M7.16	Zhou	Q0	terms	rep	72.72727272727273
M7.16	Zhou	Q0	genes	rep	100.0
M7.16	Zhou	Q1	terms	rep_inc	0.0
M7.16	Zhou	Q1	genes	rep_inc	0.0
M7.16	Zhou	Q2	terms	rep_inc	0.0
M7.16	Zhou	Q2	genes	rep_inc	0.0
M7.16	Zhou	Q3	terms	rep_inc	0.0
M7.16	Zhou	Q3	genes	rep_inc	0.0
M7.16	Resnik	Q0	terms	rep	63.95348837209303
M7.16	Resnik	Q0	genes	rep	100.0
M7.16	Resnik	Q1	terms	rep_inc	33.72093023255814
M7.16	Resnik	Q1	genes	rep_inc	86.95652173913044
M7.16	Resnik	Q2	terms	rep_inc	11.627906976744185
M7.16	Resnik	Q2	genes	rep_inc	60.869565217391305
M7.16	Resnik	Q3	terms	rep_inc	3.488372093023256
M7.16	Resnik	Q3	genes	rep_inc	17.391304347826086
M7.16	Lin	Q0	terms	rep	34.50704225352113
M7.16	Lin	Q0	genes	rep	97.82608695652173
M7.16	Lin	Q1	terms	rep_inc	20.422535211267604
M7.16	Lin	Q1	genes	rep_inc	86.95652173913044
M7.16	Lin	Q2	terms	rep_inc	7.042253521126761
M7.16	Lin	Q2	genes	rep_inc	63.04347826086956
M7.16	Lin	Q3	terms	rep_inc	1.408450704225352
M7.16	Lin	Q3	genes	rep_inc	13.043478260869565
M7.16	Nunivers	Q0	terms	rep	37.5
M7.16	Nunivers	Q0	genes	rep	97.82608695652173
M7.16	Nunivers	Q1	terms	rep_inc	29.41176470588235
M7.16	Nunivers	Q1	genes	rep_inc	95.65217391304348
M7.16	Nunivers	Q2	terms	rep_inc	14.705882352941176
M7.16	Nunivers	Q2	genes	rep_inc	73.91304347826087
M7.16	Nunivers	Q3	terms	rep_inc	5.882352941176471
M7.16	Nunivers	Q3	genes	rep_inc	43.47826086956522
M7.16	AIC	Q0	terms	rep	37.59398496240601
M7.16	AIC	Q0	genes	rep	97.82608695652173
M7.16	AIC	Q1	terms	rep_inc	30.075187969924812
M7.16	AIC	Q1	genes	rep_inc	97.82608695652173
M7.16	AIC	Q2	terms	rep_inc	12.781954887218046
M7.16	AIC	Q2	genes	rep_inc	78.26086956521739
M7.16	AIC	Q3	terms	rep_inc	4.511278195488722
M7.16	AIC	Q3	genes	rep_inc	41.30434782608695
M7.16	DAVID	Q0	terms	rep	28.94736842105263
M7.16	DAVID	Q0	genes	rep	60.869565217391305
M7.16	DAVID	Q1	terms	rep_inc	26.31578947368421
M7.16	DAVID	Q1	genes	rep_inc	54.34782608695652
M7.16	DAVID	Q2	terms	rep_inc	21.05263157894737
M7.16	DAVID	Q2	genes	rep_inc	50.0
M7.16	DAVID	Q3	terms	rep_inc	5.2631578947368425
M7.16	DAVID	Q3	genes	rep_inc	15.217391304347826
M5.6	DF	Q0	terms	rep	37.42690058479532
M5.6	DF	Q0	genes	rep	97.91666666666667
M5.6	DF	Q1	terms	rep_inc	29.82456140350877
M5.6	DF	Q1	genes	rep_inc	93.75
M5.6	DF	Q2	terms	rep_inc	18.71345029239766
M5.6	DF	Q2	genes	rep_inc	82.29166666666667
M5.6	DF	Q3	terms	rep_inc	5.2631578947368425
M5.6	DF	Q3	genes	rep_inc	30.208333333333332
M5.6	Ganesan	Q0	terms	rep	33.333333333333336
M5.6	Ganesan	Q0	genes	rep	95.83333333333333
M5.6	Ganesan	Q1	terms	rep_inc	28.282828282828284
M5.6	Ganesan	Q1	genes	rep_inc	94.79166666666667
M5.6	Ganesan	Q2	terms	rep_inc	15.151515151515152
M5.6	Ganesan	Q2	genes	rep_inc	79.16666666666667
M5.6	Ganesan	Q3	terms	rep_inc	3.0303030303030303
M5.6	Ganesan	Q3	genes	rep_inc	28.125
M5.6	LC	Q0	terms	rep	62.5
M5.6	LC	Q0	genes	rep	100.0
M5.6	LC	Q1	terms	rep_inc	12.5
M5.6	LC	Q1	genes	rep_inc	3.125
M5.6	LC	Q2	terms	rep_inc	0.0
M5.6	LC	Q2	genes	rep_inc	0.0
M5.6	LC	Q3	terms	rep_inc	0.0
M5.6	LC	Q3	genes	rep_inc	0.0
M5.6	PS	Q0	terms	rep	42.42424242424242
M5.6	PS	Q0	genes	rep	98.95833333333333
M5.6	PS	Q1	terms	rep_inc	27.272727272727273
M5.6	PS	Q1	genes	rep_inc	93.75
M5.6	PS	Q2	terms	rep_inc	9.696969696969697
M5.6	PS	Q2	genes	rep_inc	72.91666666666667
M5.6	PS	Q3	terms	rep_inc	0.6060606060606061
M5.6	PS	Q3	genes	rep_inc	3.125
M5.6	Zhou	Q0	terms	rep	71.42857142857143
M5.6	Zhou	Q0	genes	rep	100.0
M5.6	Zhou	Q1	terms	rep_inc	14.285714285714286
M5.6	Zhou	Q1	genes	rep_inc	3.125
M5.6	Zhou	Q2	terms	rep_inc	0.0
M5.6	Zhou	Q2	genes	rep_inc	0.0
M5.6	Zhou	Q3	terms	rep_inc	0.0
M5.6	Zhou	Q3	genes	rep_inc	0.0
M5.6	Resnik	Q0	terms	rep	59.73154362416108
M5.6	Resnik	Q0	genes	rep	100.0
M5.6	Resnik	Q1	terms	rep_inc	43.624161073825505
M5.6	Resnik	Q1	genes	rep_inc	93.75
M5.6	Resnik	Q2	terms	rep_inc	19.463087248322147
M5.6	Resnik	Q2	genes	rep_inc	79.16666666666667
M5.6	Resnik	Q3	terms	rep_inc	6.040268456375839
M5.6	Resnik	Q3	genes	rep_inc	19.791666666666668
M5.6	Lin	Q0	terms	rep	41.666666666666664
M5.6	Lin	Q0	genes	rep	100.0
M5.6	Lin	Q1	terms	rep_inc	27.22222222222222
M5.6	Lin	Q1	genes	rep_inc	94.79166666666667
M5.6	Lin	Q2	terms	rep_inc	13.88888888888889
M5.6	Lin	Q2	genes	rep_inc	75.0
M5.6	Lin	Q3	terms	rep_inc	2.7777777777777777
M5.6	Lin	Q3	genes	rep_inc	23.958333333333332
M5.6	Nunivers	Q0	terms	rep	34.33734939759036
M5.6	Nunivers	Q0	genes	rep	98.95833333333333
M5.6	Nunivers	Q1	terms	rep_inc	28.91566265060241
M5.6	Nunivers	Q1	genes	rep_inc	93.75
M5.6	Nunivers	Q2	terms	rep_inc	18.674698795180724
M5.6	Nunivers	Q2	genes	rep_inc	80.20833333333333
M5.6	Nunivers	Q3	terms	rep_inc	7.831325301204819
M5.6	Nunivers	Q3	genes	rep_inc	42.708333333333336
M5.6	AIC	Q0	terms	rep	52.41935483870968
M5.6	AIC	Q0	genes	rep	100.0
M5.6	AIC	Q1	terms	rep_inc	37.096774193548384
M5.6	AIC	Q1	genes	rep_inc	95.83333333333333
M5.6	AIC	Q2	terms	rep_inc	18.548387096774192
M5.6	AIC	Q2	genes	rep_inc	75.0
M5.6	AIC	Q3	terms	rep_inc	4.032258064516129
M5.6	AIC	Q3	genes	rep_inc	32.291666666666664
M5.6	DAVID	Q0	terms	rep	39.53488372093023
M5.6	DAVID	Q0	genes	rep	54.166666666666664
M5.6	DAVID	Q1	terms	rep_inc	37.2093023255814
M5.6	DAVID	Q1	genes	rep_inc	48.958333333333336
M5.6	DAVID	Q2	terms	rep_inc	25.58139534883721
M5.6	DAVID	Q2	genes	rep_inc	37.5
M5.6	DAVID	Q3	terms	rep_inc	16.27906976744186
M5.6	DAVID	Q3	genes	rep_inc	21.875
M7.15	DF	Q0	terms	rep	32.04419889502763
M7.15	DF	Q0	genes	rep	96.875
M7.15	DF	Q1	terms	rep_inc	25.414364640883978
M7.15	DF	Q1	genes	rep_inc	89.0625
M7.15	DF	Q2	terms	rep_inc	13.259668508287293
M7.15	DF	Q2	genes	rep_inc	73.4375
M7.15	DF	Q3	terms	rep_inc	4.972375690607735
M7.15	DF	Q3	genes	rep_inc	48.4375
M7.15	Ganesan	Q0	terms	rep	22.388059701492537
M7.15	Ganesan	Q0	genes	rep	96.875
M7.15	Ganesan	Q1	terms	rep_inc	14.427860696517413
